zonei,areakey,lat,lon,osgb36_east,osgb36_north,area
4657,E02004765,50.884773,-1.0154064,469253.22,109922.586,2116467.8
4658,E02004766,50.875275,-1.0339597,467962.06,108849.48,1700670.5
4659,E02004767,50.87816,-1.0012289,470260.34,109200.45,2852722.8
4660,E02004768,50.871193,-1.0212305,468863.6,108407.2,1484580.1
4661,E02004769,50.876637,-0.98469585,471425.7,109047.305,2685990.2
4662,E02004770,50.867725,-0.9689644,472546.2,108071.77,1567020
4663,E02004771,50.86366,-0.98898786,471143.5,107600.24,1705492.6
4664,E02004772,50.859894,-1.032683,468074.28,107140.27,3619636.8
4665,E02004774,50.856567,-0.9411372,474521.9,106858.766,4822177.5
4666,E02004775,50.851192,-0.9723335,472334.72,106230.42,7292645.5
4667,E02004776,50.808437,-0.97731924,472049.56,101471.51,11227266
4668,E02004777,50.78726,-0.98074335,471840.8,99113.48,1961280.9
4669,E02004778,50.785645,-0.95635164,473562.53,98957.67,2706626.5
4670,E02004779,50.952267,-1.8066779,413578.12,116983.79,138876080
4671,E02004780,50.924656,-1.5063176,434694.66,114011.805,1307057.5
4672,E02004781,50.92582,-1.5117016,434315.44,114138.81,2942279
4673,E02004782,50.913197,-1.4827619,436359.03,112748.945,5598514
4674,E02004783,50.91194,-1.4970634,435354.66,112602.3,2009048.9
4675,E02004784,50.916397,-1.5388834,432411.78,113078.78,21485522
4676,E02004785,50.907333,-1.6130679,427202.7,112040.91,101220376
4677,E02004786,50.88343,-1.4414376,439288.9,109460.414,13754842
4678,E02004787,50.867294,-1.409001,441584.8,107683.89,3661181.2
4679,E02004788,50.877087,-1.7633605,416647.38,108632.82,60889328
4680,E02004789,50.855614,-1.4002389,442211.9,106390.13,3305714.5
4681,E02004790,50.822277,-1.7829977,415283.8,102534.52,14216131
4682,E02004791,50.828007,-1.3847258,443329.28,103329.55,2351523.5
4683,E02004792,50.822815,-1.3568336,445298.53,102769.02,26312098
4684,E02004793,50.8076,-1.6028818,427978.4,100954.945,65596924
4685,E02004794,50.810776,-1.712905,420225.5,101272.41,87167160
4686,E02004795,50.82141,-1.4792544,436677.53,102545.04,148961260
4687,E02004796,50.76418,-1.6328356,425892.03,96116.1,18627814
4688,E02004797,50.7627,-1.5631975,430803.78,95978.61,5771416
4689,E02004798,50.754242,-1.6629435,423773.88,95001.21,2392210.2
4690,E02004799,50.753613,-1.6435221,425144.1,94937.836,2807334.5
4691,E02004800,50.740513,-1.6488253,424776.94,93479.414,6940534
4692,E02004801,50.73496,-1.5728556,430140.5,92889.91,16941474
4693,E02004802,51.312717,-0.76379323,486151.28,157772.33,1691439.9
4694,E02004803,51.305885,-0.763815,486162.56,157012.89,1084849
4695,E02004804,51.30672,-0.78188586,484901.53,157084.55,1654041.6
4696,E02004805,51.29695,-0.7466266,487377.53,156039.67,3135145.2
4697,E02004806,51.29236,-0.78704536,484568.3,155481.72,2827007
4698,E02004807,51.293068,-0.7661839,486021.44,155584.8,2492514.2
4699,E02004808,51.274807,-0.76237965,486320.88,153558.81,10547175
4700,E02004809,51.256157,-0.7743015,485524,151470.89,10280771
4701,E02004810,51.248726,-0.7424229,487762.4,150682.36,1401705.6
4702,E02004811,51.24456,-0.7723219,485683.66,150183.84,1338772.5
4703,E02004812,51.24012,-0.75603855,486828.47,149709.11,1177136
4704,E02004813,51.237602,-0.7434573,487711.38,149444.22,1414315.9
4705,E02004814,51.289654,-1.4810318,436185.56,154610.31,69908624
4706,E02004815,51.22217,-1.4734846,436765.56,147109.92,1274937
4707,E02004816,51.227985,-1.457179,437899.38,147764.81,21023820
4708,E02004817,51.21345,-1.4842609,436019.88,146134.88,2264621.5
4709,E02004818,51.209156,-1.5342119,432534.28,145634.17,31251048
4710,E02004819,51.201736,-1.4851755,435965.12,144831.88,2342105.8
4711,E02004820,51.190903,-1.609512,427285.53,143573.6,85824984
4712,E02004821,51.165894,-1.4259901,440130.84,140876.92,110305710
4713,E02004822,51.083805,-1.5361004,432490.25,131694.56,178424290
4714,E02004823,50.99428,-1.4788152,436572.75,121766.836,2169374
4715,E02004824,50.99054,-1.4961195,435361.3,121342.33,2066197.9
4716,E02004825,51.007347,-1.442217,439129.94,123238.41,29782668
4717,E02004826,50.986164,-1.5412384,432198,120835.266,66047876
4718,E02004827,50.983273,-1.4006737,442066.03,120584.47,2600066
4719,E02004828,50.955795,-1.4407293,439277.75,117507.24,22293930
4720,E02004829,51.15525,-1.2808456,450289.8,139782.44,77386190
4721,E02004830,51.094463,-1.2385015,453320.8,133053.17,81654000
4722,E02004831,51.092857,-1.3684343,444224.4,132788.52,43653348
4723,E02004832,51.069542,-1.149535,459582.25,130350.336,96115190
4724,E02004833,51.06919,-1.3353622,446563.97,130177.48,3511262.2
4725,E02004834,51.06116,-1.2967175,449279.88,129309.7,3749127.5
4726,E02004835,51.05567,-1.3163792,447907.84,128686.1,4393063
4727,E02004836,51.055164,-1.3292509,447006.3,128621.625,1262105.9
4728,E02004837,51.035446,-1.3833152,443235.88,126396.016,46608108
4729,E02004838,51.00599,-1.2742454,450914.94,123190.086,61193560
4730,E02004839,50.968052,-1.1174376,461966.03,119091.7,121039770
4731,E02004840,50.95773,-1.2077589,455636.84,117872.2,23254310
4732,E02004841,50.911865,-1.2279781,454270.3,112757.2,50035416
4733,E02004842,50.887215,-1.0922301,463846.44,110124.96,47119336
4734,E02004843,51.77448,-0.012377841,537118.44,210266.05,1712453
4735,E02004844,51.766624,0.002667823,538180.25,209420.86,2287216
4736,E02004845,51.759186,-0.022714548,536451.5,208546.11,7280330
4737,E02004846,51.744896,-0.026254151,536250.3,206950.64,4116716.8
4738,E02004847,51.73097,-0.028678536,536124.8,205397.16,4030622.2
4739,E02004848,51.72602,-0.062044945,533835.56,204785.52,8050913
4740,E02004849,51.70809,-0.087315716,532142.8,202745.73,10157187
4741,E02004850,51.714012,-0.02727622,536272.6,203514.72,1970945
4742,E02004851,51.711323,-0.059835,534031.6,203155.27,1298854
4743,E02004852,51.704132,-0.028422654,536223.1,202413.72,1619265.8
4744,E02004853,51.695568,-0.055683352,534365.1,201411.05,4788657
4745,E02004854,51.695335,-0.030865999,536080.7,201431.19,2001374.2
4746,E02004855,51.68624,-0.026562238,536405.44,200428.05,2120242
4747,E02004856,51.811733,-0.46521887,505793.47,213654,49926184
4748,E02004857,51.826088,-0.69832987,489697.16,214937.58,20674888
4749,E02004858,51.806667,-0.65863866,492471.88,212827.9,2527814.8
4750,E02004859,51.786972,-0.6303468,494463.34,210673.78,27424138
4751,E02004860,51.778698,-0.43836498,507723.1,210019.88,882243.75
4752,E02004861,51.786247,-0.5613956,499220.22,210684.75,33435680
4753,E02004862,51.774384,-0.45521262,506571.16,209515.42,1762968.6
4754,E02004863,51.76465,-0.45857698,506361.97,208427.98,1424623
4755,E02004864,51.76232,-0.550151,500048.6,208039.58,5115118.5
4756,E02004865,51.764652,-0.47794873,505025.3,208400.39,2415699.8
4757,E02004866,51.76426,-0.49925616,503556.03,208326.02,2735826.8
4758,E02004867,51.757725,-0.5785798,498096.9,207489.88,2458781.5
4759,E02004868,51.762665,-0.43748254,507822.16,208238.45,3976628.8
4760,E02004869,51.74861,-0.5563466,499651.25,206506.36,5208469
4761,E02004870,51.753067,-0.46431416,505993.22,207131.72,2272309.5
4762,E02004871,51.752377,-0.50640005,503090.2,206994.58,2601412
4763,E02004872,51.748985,-0.43255806,508194.66,206724.36,1828835.1
4764,E02004873,51.742874,-0.47791433,505078.25,205978.73,3294372.2
4765,E02004874,51.744774,-0.46086404,506250.8,206214.4,1224517.4
4766,E02004875,51.737797,-0.4434628,507468.53,205464.22,3286093
4767,E02004876,51.718597,-0.51821876,502350.78,203221.58,29676690
4768,E02004877,51.71457,-0.46038106,506355,202856.38,8323343.5
4769,E02004878,51.96179,0.032666907,539644.1,231179.62,51706664
4770,E02004879,51.908134,-0.08012494,532053.5,225002.7,98308040
4771,E02004880,51.9038,0.08137219,543174.4,224825.98,61613828
4772,E02004881,51.88248,0.16759919,549175.7,222628.8,3561563.8
4773,E02004882,51.870686,0.18093492,550132.7,221344.52,2820400
4774,E02004883,51.86157,0.0053011896,538071.44,219983.23,39552212
4775,E02004884,51.86306,0.15374975,548286.56,220440.75,1887922.8
4776,E02004885,51.85436,0.15392219,548327.06,219473.75,3500968.8
4777,E02004886,51.825245,0.07451976,542951.9,216077.88,69792640
4778,E02004887,51.817093,-0.111438125,530162.44,214822.8,73172230
4779,E02004888,51.81413,0.14503913,547847.1,214982.3,9974957
4780,E02004889,51.81321,-0.020039825,536472.94,214558.39,2472871
4781,E02004890,51.80964,-0.035211653,535438,214132.89,3915193.8
4782,E02004891,51.81275,-0.072417095,532864.4,214410.44,6803728
4783,E02004892,51.80448,-0.10107081,530913.5,213438.94,2748385.5
4784,E02004893,51.80169,-0.054870833,534106.56,213212.67,1970767.8
4785,E02004894,51.790127,-0.07802722,532544.06,211884.55,6672332.5
4786,E02004895,51.775707,-0.029072426,535963.1,210371.38,35212348
4787,E02004896,51.68683,-0.18914586,525166.8,200201.95,7125006
4788,E02004897,51.697086,-0.2094806,523733.4,201307.86,4879742.5
4789,E02004898,51.68854,-0.17066027,526439.7,200424.2,3095389.8
4790,E02004899,51.694283,-0.25386897,520673.62,200921.66,34625016
4791,E02004900,51.680145,-0.31180286,516706.5,199255.7,9316520
4792,E02004901,51.66853,-0.27595326,519215.12,198021.73,2123869.5
4793,E02004902,51.66413,-0.28455654,518631.75,197518.77,1684639.1
4794,E02004903,51.66145,-0.36438295,513118.38,197093.86,5125529
4795,E02004904,51.660248,-0.25340754,520796.03,197138.16,2093472.6
4796,E02004905,51.66595,-0.32492888,515835.34,197656.23,18217736
4797,E02004906,51.650356,-0.26540515,519992.47,196018.33,2279171.8
4798,E02004907,51.645355,-0.36276677,513270.25,195307.02,4146683.8
4799,E02004908,51.640324,-0.33960837,514885.06,194783.67,6447979
4800,E02004909,52.056824,-0.02041011,535710.25,241646.7,1223902.4
4801,E02004910,52.046104,-0.016568115,536006.1,240461.94,7219512
4802,E02004911,51.996338,-0.22132924,522102.06,234564.31,4690553.5
4803,E02004912,51.98698,-0.18592973,524557.94,233583.61,3218118.8
4804,E02004913,51.997982,-0.09914152,530484.5,234959.05,177787890
4805,E02004914,51.984562,-0.21341544,522677.47,233267.94,3469608.8
4806,E02004915,51.98062,-0.24443457,520558.28,232777.78,1825073
4807,E02004916,51.965855,-0.22859451,521685.97,231162.12,4571867
4808,E02004917,51.964928,-0.20469646,523330.03,231099.27,5555017
4809,E02004918,51.963806,-0.26866436,518939,230868.22,3774686
4810,E02004919,51.9588,-0.25015908,520223.56,230342,3442231.5
4811,E02004920,51.94738,-0.29010797,517508.9,229006.77,6595057.5
4812,E02004921,51.945915,-0.26310322,519368.53,228887.56,1828091.9
4813,E02004922,51.922752,-0.3140174,515929.38,226229.64,110435520
4814,E02004923,51.85968,-0.25092322,520435.97,219318.4,39737768
4815,E02004924,51.827633,-0.36549118,512627.66,215571.4,3300762.8
4816,E02004925,51.823,-0.33965024,514419.88,215096.89,2659269
4817,E02004926,51.81417,-0.35591468,513321.28,214089.39,3103033.5
4818,E02004927,51.819176,-0.3002494,517144.84,214734.14,25987362
4819,E02004928,51.79958,-0.34822476,513888.06,212478.98,3717209
4820,E02004929,51.780132,-0.38978302,511070.6,210252.23,49509320
4821,E02004930,51.78256,-0.30020496,517242.88,210662.11,14446134
4822,E02004931,51.765606,-0.30130908,517210.66,208775.56,1952333.5
4823,E02004932,51.764393,-0.3430285,514335.25,208574.34,2148594.2
4824,E02004933,51.761658,-0.31726706,516119.75,208310.89,1875679.6
4825,E02004934,51.754257,-0.31921294,516004.44,207484.89,1494803.9
4826,E02004935,51.752254,-0.33224922,515109.84,207241.31,1284066.9
4827,E02004936,51.75215,-0.3012416,517250.16,207279.66,1056288.9
4828,E02004937,51.745853,-0.35388562,513632.66,206495.67,3620680
4829,E02004938,51.74661,-0.27308753,519207.84,206708.92,11188539
4830,E02004939,51.738808,-0.31107017,516606.16,205780.05,2361543.5
4831,E02004940,51.738564,-0.33186424,515171.25,205719.78,3052272.8
4832,E02004941,51.720848,-0.29991254,517423,203800.75,5129629
4833,E02004942,51.71482,-0.3287582,515446.16,203084.55,9375236
4834,E02004943,51.713684,-0.37034592,512576.34,202893.17,13912991
4835,E02004944,51.923904,-0.17563796,525440.5,226587.34,1172985.9
4836,E02004945,51.921593,-0.20158389,523662.97,226285.83,4954287.5
4837,E02004946,51.918606,-0.17426932,525549.4,226000.56,1027307.06
4838,E02004947,51.91243,-0.16297911,526343.06,225333.44,1277340
4839,E02004948,51.908463,-0.22061741,522390,224793.4,3189738.8
4840,E02004949,51.910717,-0.19005318,524485.9,225096.16,1799258.4
4841,E02004950,51.905533,-0.16944441,525917.7,224555.1,1398121.4
4842,E02004951,51.90051,-0.19225705,524362.5,223957.02,2591372.8
4843,E02004952,51.895496,-0.16094704,526530.4,223453.81,1353214.4
4844,E02004953,51.892002,-0.17423965,525625.6,223042.03,1696253.1
4845,E02004954,51.887352,-0.19232883,524393.9,222494.25,3271188.8
4846,E02004955,51.879265,-0.16095993,526575.06,221649.05,2232616.8
4847,E02004956,51.718662,-0.42411625,508850.16,203364.98,9940766
4848,E02004957,51.699326,-0.40256178,510385.97,201247.1,4492633.5
4849,E02004958,51.680912,-0.46977407,505784.66,199100.12,25732188
4850,E02004959,51.65515,-0.48472676,504810.47,196214.17,6502152
4851,E02004960,51.65296,-0.5181709,502502.22,195923.03,4661704.5
4852,E02004961,51.647903,-0.4456093,507533.2,195465.02,3935549
4853,E02004962,51.640846,-0.48453808,504856.5,194623.72,2388452.8
4854,E02004963,51.63481,-0.40305176,510508.97,194072.86,3401307.8
4855,E02004964,51.624233,-0.51233375,502971,192736.94,10923282
4856,E02004965,51.627205,-0.37620902,512385.2,193267.75,2735887.2
4857,E02004966,51.627396,-0.44546148,507591.94,193184.84,12080793
4858,E02004967,51.621723,-0.3951687,511086.44,192629.25,2018668.6
4859,E02004968,51.69387,-0.40000328,510576.06,200644.39,1674283.4
4860,E02004969,51.687412,-0.39716518,510787.94,199930.72,1389016.5
4861,E02004970,51.684525,-0.37891093,512056.72,199637.52,1994385
4862,E02004971,51.68,-0.40579852,510209.25,199093.55,1354879.5
4863,E02004972,51.672543,-0.38593316,511600.8,198294.17,1756828.1
4864,E02004973,51.671925,-0.39631742,510884.38,198209.7,837292.4
4865,E02004974,51.67345,-0.41193837,509800.66,198355.98,1789893
4866,E02004975,51.664482,-0.42076644,509211.88,197345.34,4308785.5
4867,E02004976,51.65584,-0.39134637,511267.44,196429.08,1921982.8
4868,E02004977,51.651043,-0.40209177,510535.94,195879.05,948745.75
4869,E02004978,51.646503,-0.41569087,509606.22,195353.62,1923748.4
4870,E02004979,51.643047,-0.3855992,511696.4,195015.23,1525174
4871,E02004980,51.839493,-0.18404694,525096.5,217186.27,8909607
4872,E02004981,51.80897,-0.23974049,521342.16,213698.5,25487282
4873,E02004982,51.814472,-0.20836954,523489.5,214362.55,3087324.5
4874,E02004983,51.808613,-0.18303315,525251.94,213754.55,2678508.5
4875,E02004984,51.80004,-0.16468354,526540.75,212832.73,2018792.2
4876,E02004985,51.797554,-0.2156411,523034.4,212469.03,3592692
4877,E02004986,51.797955,-0.19382009,524537.75,212550.78,1838186.5
4878,E02004987,51.78914,-0.17548703,525826.3,211601.8,2170422
4879,E02004988,51.78711,-0.19788578,524287.28,211337.73,1925477
4880,E02004989,51.76696,-0.23745327,521612.78,209030.47,5027543.5
4881,E02004990,51.76315,-0.17686112,525803.8,208709.6,21730882
4882,E02004991,51.760498,-0.23004557,522141.28,208324.47,1410745
4883,E02004992,51.74949,-0.23349299,521933.06,207094.48,1738481.8
4884,E02004993,51.72824,-0.22206978,522779.1,204750.78,11309099
4885,E02004994,51.730255,-0.16320251,526838.3,205075.78,21202218
4886,E02004995,51.705948,-0.13551258,528819.4,202421.06,15426485
4887,E02004996,51.206802,0.9412653,605432.6,149380.53,84097400
4888,E02004997,51.194588,0.7972521,595427.44,147629.8,92135376
4889,E02004998,51.165596,0.8955099,602417.94,144672.67,4432025.5
4890,E02004999,51.159657,0.8623472,600125.75,143921.6,6356730
4891,E02005000,51.143887,0.8784128,601317.44,142212.69,3540865
4892,E02005001,51.142574,0.90564007,603227.1,142141.33,4962248
4893,E02005002,51.14018,0.8505275,599383.44,141724.4,2089987.8
4894,E02005003,51.129665,0.8504906,599426.2,140555.64,1820818.4
4895,E02005004,51.126663,0.87565655,601199.56,140290.11,4679642
4896,E02005005,51.10689,0.93632996,605531.7,138259.98,96363400
4897,E02005006,51.124664,0.67494166,587166.6,139538.12,66092640
4898,E02005007,51.112133,0.78350437,594814.25,138427.03,77994360
4899,E02005008,51.053596,0.65925014,586354.4,131597.66,52550908
4900,E02005009,51.039307,0.771127,594253,130298.17,83500830
4901,E02005010,51.370144,1.1332575,618063.94,168092.73,1267880.8
4902,E02005011,51.370327,1.1881318,621881.25,168277.97,8784757
4903,E02005012,51.362747,1.1193672,617132.44,167229.27,2492375
4904,E02005013,51.353565,1.0943644,615435.5,166134.89,8290929.5
4905,E02005014,51.344326,1.0691261,613721.75,165033.83,9943266
4906,E02005015,51.348442,1.1383529,618521.75,165695.69,10966286
4907,E02005016,51.354145,1.0415834,611758.9,166045.27,2725949.8
4908,E02005017,51.354446,1.024428,610563.4,166029.73,1677095.9
4909,E02005018,51.336098,1.0095853,609613.94,163947.2,14896949
4910,E02005019,51.30972,1.1810173,621678.56,161519.14,59232060
4911,E02005020,51.312798,1.1189116,617336.94,161675.23,15139478
4912,E02005021,51.296947,1.0419648,612049.25,159688.03,33847964
4913,E02005022,51.29236,1.0848902,615062.3,159302.98,2118928.8
4914,E02005023,51.283775,1.1046351,616478.9,158406.92,3423682.8
4915,E02005025,51.268288,1.1052749,616596.4,156686.94,6779729.5
4916,E02005026,51.2274,1.0445067,612547.1,151964.25,62059020
4917,E02005027,51.22275,1.1520803,620077.75,151764.33,60647372
4918,E02005028,51.462795,0.23003729,554897.75,176094.45,6562445.5
4919,E02005029,51.444454,0.30260977,560002.1,174211.31,7581994.5
4920,E02005030,51.448795,0.21053019,553589.94,174496.66,2507710.5
4921,E02005031,51.445995,0.30043098,559845.4,174377.78,1628033.2
4922,E02005032,51.446377,0.23688206,555428.9,174283.48,1565851.1
4923,E02005033,51.44741,0.26229796,557191.1,174452.56,4940014.5
4924,E02005034,51.440815,0.19184586,552318.44,173570.44,2832652
4925,E02005035,51.432922,0.24871992,556297.25,172812.81,5094190.5
4926,E02005036,51.435738,0.21603206,554016.06,173056.48,1538931.8
4927,E02005037,51.42302,0.16924639,550806.7,171544.88,5212622.5
4928,E02005038,51.42211,0.2109597,553709.3,171530.77,7414316
4929,E02005039,51.414288,0.25753427,556973.7,170759.8,13176858
4930,E02005040,51.40933,0.31532618,561009.1,170333.8,12712340
4931,E02005041,51.284542,1.2616364,627419.94,158966.86,65720944
4932,E02005042,51.26906,1.3353976,632640,157476.86,38991948
4933,E02005043,51.226704,1.3924394,636835.25,152951.27,2514541.8
4934,E02005044,51.21942,1.4027252,637590.6,152175.25,1243005.5
4935,E02005045,51.22911,1.3542799,634159.6,153096.55,22727256
4936,E02005046,51.216488,1.2342218,625842.25,151317.39,20550894
4937,E02005047,51.207596,1.3867478,636535.94,150809.06,2680932.8
